id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price
171293,W13,1,1,No,0-499 sqft,Yes,S,89,6,333,385000
605456,W13,1,1,No,0-499 sqft,Yes,E,18,1,352,465000
370813,W11,1,1,No,500-999 sqft,Yes,No,7,20,497,637000
203657,W10,1,1,YES,500-999 sqft,N,No,5,2,423,617000
261018,W10,2,2,No,500-999 sqft,Yes,S,2,6,632,672000
679917,W10,3,2,No,500-999 sqft,N,S,6,4,436,703000
817679,W11,1,1,No,500-999 sqft,N,S,23,65,331,481000
639403,W13,1,1,YES,0-499 sqft,Yes,E,6,2,426,459000
520821,W10,0,1,No,0-499 sqft,Yes,E,10,5,418,568000
254195,W10,2,2,YES,500-999 sqft,N,S,7,5,1051,991000
883182,W10,1,2,No,0-499 sqft,N,We,9,10,689,629000
161297,W13,1,2,YES,0-499 sqft,Yes,No,19,8,366,534000
640005,W10,1,2,YES,500-999 sqft,N,E,24,15,643,591000
657354,W11,2,2,YES,2000-2499 sqft,N,S,27,14,2183,2768000
548507,W10,1,1,YES,500-999 sqft,Yes,S,10,14,531,686000
380539,W10,1,1,No,0-499 sqft,N,S,2,12,487,704000
294130,W10,1,1,YES,500-999 sqft,N,No,10,6,771,1003000
638279,W13,1,1,YES,500-999 sqft,N,S,7,7,280,406000
361886,W13,2,2,No,500-999 sqft,N,S,4,6,895,731000
378226,W13,2,2,No,1000-1499 sqft,Yes,S,7,5,1580,1606000
425235,W10,2,2,No,1000-1499 sqft,N,E,13,5,1040,1144000
581262,W13,2,2,YES,0-499 sqft,N,We,6,15,400,709000
580681,W10,1,1,YES,500-999 sqft,N,We,11,11,729,621000
227262,W13,2,1,No,500-999 sqft,N,E,5,1,493,631000
837521,W13,2,2,No,0-499 sqft,N,S,1,10,299,464000
745278,W10,1,1,No,0-499 sqft,Yes,We,9,2,486,470000
352612,W13,3,2,No,500-999 sqft,Yes,S,46,0,686,909000
172352,W11,2,2,No,1500-1999 sqft,Yes,No,14,15,2108,2475000
860943,W10,1,1,YES,500-999 sqft,Yes,S,0,15,735,679000
492811,W11,2,2,No,500-999 sqft,N,S,14,5,741,1124000
944164,W13,1,1,No,0-499 sqft,Yes,S,5,2,562,590000
680795,W13,2,2,No,500-999 sqft,Yes,S,4,13,404,544000
783625,W13,3,3,No,500-999 sqft,Yes,S,63,1,659,1089000
996689,W13,2,2,No,0-499 sqft,N,S,36,1,399,444000
528350,W13,3,2,No,500-999 sqft,N,E,7,0,544,641000
560716,W11,1,1,YES,500-999 sqft,Yes,E,0,5,585,657000
588441,W10,3,2,No,4000+ sqft,Yes,E,6,10,4076,4227000
701160,W11,1,1,No,500-999 sqft,Yes,S,6,11,389,532000
205090,W13,1,1,YES,500-999 sqft,Yes,S,16,10,532,709000
109224,W13,1,1,YES,500-999 sqft,Yes,S,3,3,746,625000
118954,W11,0,1,No,0-499 sqft,Yes,No,8,23,357,577000
914220,W11,1,1,No,500-999 sqft,Yes,No,8,5,341,473000
166400,W13,1,1,YES,500-999 sqft,Yes,No,16,17,440,668000
671704,W13,1,1,No,500-999 sqft,N,S,28,2,401,516000
235858,W13,1,1,No,0-499 sqft,Yes,No,29,12,408,386000
442145,W13,1,1,No,0-499 sqft,Yes,S,17,20,407,382000
532720,W11,1,1,YES,500-999 sqft,Yes,No,62,11,872,1134000
323775,W11,1,1,No,500-999 sqft,Yes,We,18,12,405,581000
651686,W13,1,1,No,500-999 sqft,N,S,22,3,844,631000
630904,W11,1,1,YES,500-999 sqft,N,E,5,4,473,677000
810340,W10,2,2,No,1500-1999 sqft,Yes,S,4,0,1490,1930000
295025,W11,1,1,No,500-999 sqft,Yes,S,7,8,529,566000
577275,W10,1,2,YES,0-499 sqft,N,E,26,7,434,618000
291797,W10,1,1,YES,0-499 sqft,N,S,1,2,344,626000
299350,W10,2,2,No,1500-1999 sqft,Yes,No,6,10,915,1383000
791345,W10,1,1,No,0-499 sqft,N,No,5,1,410,526000
340533,W10,1,1,YES,500-999 sqft,Yes,We,1,9,660,856000
863745,W10,3,2,No,2500-2999 sqft,N,S,16,18,2504,3371000
149087,W13,1,1,YES,0-499 sqft,N,No,7,3,391,445000
384322,W10,1,1,No,500-999 sqft,N,E,1,0,577,722000
890623,W10,1,1,No,0-499 sqft,Yes,S,28,3,502,438000
742326,W11,3,2,No,5500-3999 sqft,N,No,27,3,2303,3720000
329144,W13,2,2,No,1500-1999 sqft,N,E,6,11,2100,2006000
651012,W10,1,1,YES,500-999 sqft,Yes,S,6,11,551,736000
297889,W10,1,1,YES,500-999 sqft,Yes,No,7,23,1009,1204000
315563,W13,1,1,No,0-499 sqft,Yes,S,46,0,255,445000
122377,W10,1,1,No,500-999 sqft,N,No,7,4,435,570000
445755,W13,1,1,No,0-499 sqft,Yes,E,2,4,401,502000
251269,W13,0,1,No,0-499 sqft,N,S,59,0,310,408000
879719,W10,1,1,YES,500-999 sqft,N,S,2,0,392,650000
347637,W10,1,1,YES,500-999 sqft,Yes,S,7,32,1424,763000
343074,W13,2,2,YES,1000-1499 sqft,Yes,S,5,4,1164,1276000
850374,W13,1,1,No,0-499 sqft,Yes,S,5,2,380,323000
217572,W13,2,2,No,500-999 sqft,Yes,S,4,2,733,854000
686593,W13,1,1,YES,500-999 sqft,N,No,18,16,586,681000
340257,W10,0,1,No,0-499 sqft,Yes,No,27,1,315,461000
322132,W10,1,1,No,500-999 sqft,Yes,No,4,1,612,619000
387705,W13,2,3,No,500-999 sqft,N,S,37,6,366,644000
660612,W10,1,1,No,0-499 sqft,Yes,S,22,5,521,404000
815559,W13,2,3,No,0-499 sqft,N,S,3,12,548,425000
162666,W11,1,1,No,500-999 sqft,Yes,No,18,17,363,578000
208212,W10,3,3,No,500-999 sqft,N,S,4,4,545,659000
402706,W13,3,2,No,1000-1499 sqft,Yes,No,21,6,819,997000
312156,W10,2,2,No,500-999 sqft,N,S,28,9,846,1030000
417090,W10,3,3,No,500-999 sqft,N,No,1,4,661,1099000
684958,W13,2,3,No,0-499 sqft,N,S,8,28,439,426000
959979,W13,0,1,No,500-999 sqft,Yes,No,1,0,349,423000
162232,W10,2,2,No,500-999 sqft,Yes,E,2,11,732,912000
207093,W10,2,2,No,500-999 sqft,N,E,66,9,455,588000
213723,W10,3,3,No,1000-1499 sqft,Yes,E,18,9,1196,1707000
438859,W13,1,1,YES,500-999 sqft,N,S,4,1,347,564000
961603,W10,2,3,YES,500-999 sqft,Yes,S,12,0,514,699000
379828,W10,1,1,YES,500-999 sqft,Yes,No,9,3,472,634000
110847,W13,1,1,YES,0-499 sqft,N,S,4,5,404,425000
153165,W10,1,1,YES,500-999 sqft,Yes,No,3,7,508,619000
244083,W10,1,2,YES,500-999 sqft,Yes,S,6,2,451,671000
385582,W13,1,1,No,0-499 sqft,Yes,No,9,2,603,535000
607801,W10,2,2,No,2000-2499 sqft,N,No,53,15,1165,1537000
445832,W10,2,2,YES,1500-1999 sqft,N,No,11,2,1221,1656000
964716,W10,3,3,No,2000-2499 sqft,Yes,No,13,11,2094,2978000
391064,W11,2,2,YES,1000-1499 sqft,Yes,S,1,1,1680,1272000
766816,W10,2,2,YES,500-999 sqft,Yes,No,16,9,407,742000
358245,W11,1,1,YES,500-999 sqft,N,We,20,6,746,694000
132887,W13,2,3,No,500-999 sqft,N,S,4,19,561,803000
968258,W11,3,2,No,2000-2499 sqft,Yes,No,35,4,1735,2392000
796385,W13,2,2,No,1500-1999 sqft,Yes,S,10,18,1334,1546000
583068,W13,1,1,YES,0-499 sqft,N,S,7,15,488,481000
970778,W10,1,2,YES,500-999 sqft,Yes,We,7,7,599,667000
768265,W10,2,2,No,500-999 sqft,N,We,13,2,609,740000
706607,W13,1,1,YES,500-999 sqft,Yes,S,14,9,413,623000
101031,W13,3,3,No,500-999 sqft,Yes,E,16,3,749,978000
347661,W10,1,1,YES,500-999 sqft,Yes,We,9,8,635,867000
619354,W10,1,1,YES,500-999 sqft,N,S,16,3,558,845000
258791,W10,1,2,No,500-999 sqft,Yes,No,9,15,366,504000
223734,W10,2,3,YES,500-999 sqft,Yes,We,5,15,725,908000
101158,W10,1,1,YES,0-499 sqft,Yes,No,13,9,552,495000
484937,W10,1,1,YES,0-499 sqft,N,S,8,15,347,588000
469117,W10,2,1,No,2000-2499 sqft,Yes,S,27,7,1942,1846000
799149,W10,2,2,No,1000-1499 sqft,N,S,9,4,906,930000
119300,W10,3,2,No,1000-1499 sqft,N,E,9,8,709,1049000
536591,W11,2,2,No,2500-2999 sqft,Yes,No,3,2,5395,3820000
563683,W11,1,1,YES,500-999 sqft,Yes,S,16,8,516,661000
927278,W13,2,2,No,1500-1999 sqft,Yes,S,8,9,1703,1919000
750072,W10,2,2,No,5500-3999 sqft,Yes,S,4,4,2288,3478000
664205,W10,1,1,YES,1000-1499 sqft,N,E,1,31,1273,1304000
147453,W13,1,1,No,500-999 sqft,Yes,S,16,2,781,623000
669050,W13,2,3,YES,2500-2999 sqft,N,S,28,1,2634,3705000
323630,W10,1,1,No,1000-1499 sqft,N,E,25,1,1000,1298000
374525,W10,1,1,No,0-499 sqft,Yes,S,1,4,601,467000
318231,W11,2,2,No,500-999 sqft,N,S,12,4,458,778000
626517,W10,0,1,No,0-499 sqft,N,S,3,6,347,520000
141933,W13,1,1,YES,500-999 sqft,Yes,No,20,10,848,960000
669760,W10,1,1,No,500-999 sqft,N,No,12,19,509,785000
210487,W11,1,1,No,0-499 sqft,Yes,No,24,21,453,561000
535560,W13,1,1,YES,0-499 sqft,N,No,3,11,267,429000
143406,W10,2,2,No,1000-1499 sqft,Yes,No,5,9,1133,1376000
951416,W13,0,1,No,0-499 sqft,N,No,23,0,406,488000
683534,W13,3,2,No,1000-1499 sqft,N,E,3,4,627,810000
792605,W10,2,2,YES,500-999 sqft,N,S,8,6,1039,1131000
518633,W10,1,2,YES,500-999 sqft,Yes,S,1,8,822,930000
923271,W13,1,1,No,0-499 sqft,N,We,12,6,306,389000
106766,W10,2,2,YES,1000-1499 sqft,N,We,7,6,1244,1441000
752340,W11,2,2,No,1500-1999 sqft,N,We,1,20,1456,1610000
731831,W10,1,2,No,0-499 sqft,N,S,20,3,418,490000
787280,W10,2,2,No,500-999 sqft,N,S,59,5,569,898000
956744,W13,2,2,No,0-499 sqft,Yes,S,13,22,599,537000
678907,W13,1,1,YES,500-999 sqft,Yes,E,19,32,441,711000
347483,W13,0,1,No,0-499 sqft,Yes,S,6,28,381,390000
783075,W13,1,1,YES,500-999 sqft,Yes,S,12,4,548,527000
702865,W10,3,3,No,500-999 sqft,N,S,13,2,532,910000
269306,W10,1,1,YES,0-499 sqft,Yes,S,12,2,415,540000
329604,W10,1,1,YES,0-499 sqft,N,S,16,0,455,516000
493381,W13,2,2,YES,500-999 sqft,N,We,36,0,1048,1191000
411601,W13,1,1,No,500-999 sqft,Yes,No,15,4,477,665000
713558,W11,1,1,YES,0-499 sqft,Yes,E,39,17,491,559000
755297,W10,1,1,No,500-999 sqft,Yes,We,9,11,365,572000
473022,W11,1,1,YES,500-999 sqft,N,S,7,15,438,589000
139137,W10,1,2,YES,1000-1499 sqft,Yes,E,32,1,755,980000
215619,W13,1,1,No,500-999 sqft,Yes,E,33,14,514,765000
781516,W10,2,2,No,1500-1999 sqft,Yes,S,5,21,1202,1810000
939211,W13,1,1,No,500-999 sqft,Yes,No,5,17,357,612000
616141,W11,1,1,YES,500-999 sqft,Yes,S,2,3,497,897000
395217,W13,1,1,YES,1000-1499 sqft,N,No,16,1,589,779000
975476,W10,1,1,YES,0-499 sqft,N,No,11,6,450,524000
926036,W11,1,1,No,0-499 sqft,Yes,E,10,13,502,557000
169450,W10,2,2,YES,500-999 sqft,Yes,No,4,17,998,1259000
920683,W13,1,1,No,0-499 sqft,Yes,No,29,0,599,504000
900669,W10,2,2,YES,1000-1499 sqft,N,E,21,1,1387,1744000
618120,W11,1,1,No,500-999 sqft,Yes,We,33,3,481,670000
719743,W11,1,2,YES,500-999 sqft,N,No,43,2,1047,737000
692806,W11,1,1,No,500-999 sqft,N,S,6,2,578,740000
938282,W11,2,2,No,500-999 sqft,Yes,S,17,37,876,1193000
554171,W11,1,1,No,0-499 sqft,N,S,38,8,431,523000
681638,W10,0,1,No,0-499 sqft,Yes,S,7,34,340,512000
865936,W13,1,1,YES,0-499 sqft,Yes,S,7,4,419,558000
327958,W13,1,1,No,500-999 sqft,Yes,No,2,1,576,590000
923553,W10,1,1,No,0-499 sqft,N,No,1,37,431,561000
539895,W10,2,2,No,1000-1499 sqft,N,S,12,2,1115,1610000
702927,W10,1,1,YES,500-999 sqft,Yes,S,12,2,562,805000
226345,W13,1,1,YES,500-999 sqft,N,S,7,6,731,681000
288682,W13,1,1,No,0-499 sqft,N,No,9,2,281,406000
418196,W13,2,2,No,1500-1999 sqft,Yes,No,11,15,739,1158000
549749,W11,1,2,No,500-999 sqft,N,No,10,13,348,489000
228894,W10,1,1,No,0-499 sqft,N,S,27,9,463,573000
651765,W10,1,1,No,500-999 sqft,Yes,S,18,11,605,464000
427802,W13,1,1,No,500-999 sqft,N,No,3,24,465,526000
792222,W13,3,2,YES,3000-3499 sqft,Yes,No,1,5,1610,2882000
771561,W10,1,1,No,0-499 sqft,Yes,No,8,1,350,428000
221618,W13,1,1,No,1000-1499 sqft,N,S,61,15,655,834000
979162,W11,0,1,No,0-499 sqft,N,No,0,16,355,445000
806709,W10,2,2,YES,4000+ sqft,N,We,1,12,3263,4438000
120207,W13,1,2,YES,500-999 sqft,N,We,42,0,371,484000
258181,W11,1,1,YES,1000-1499 sqft,Yes,No,12,0,476,679000
384514,W13,1,1,No,0-499 sqft,Yes,S,14,35,296,397000
710286,W10,1,1,YES,500-999 sqft,Yes,No,1,1,559,1042000
567832,W13,2,1,No,500-999 sqft,N,S,2,6,482,615000
829641,W13,2,3,YES,500-999 sqft,Yes,We,19,3,445,712000
678439,W13,1,1,No,0-499 sqft,Yes,No,24,23,686,508000
659482,W10,2,2,No,500-999 sqft,N,S,9,12,862,890000
245327,W13,3,2,No,1000-1499 sqft,Yes,E,7,10,685,916000
458879,W10,1,1,No,500-999 sqft,N,S,3,0,832,964000
219112,W11,1,1,No,500-999 sqft,Yes,We,3,3,606,612000
281548,W10,0,1,No,0-499 sqft,N,S,10,17,415,508000
660895,W10,2,1,No,500-999 sqft,Yes,We,14,1,581,797000
724904,W13,1,1,No,500-999 sqft,Yes,S,17,15,607,485000
693668,W10,2,2,YES,1000-1499 sqft,Yes,S,7,1,889,904000
252983,W10,1,1,No,500-999 sqft,Yes,E,2,3,399,505000
426955,W10,1,1,No,500-999 sqft,N,S,2,16,687,906000
830305,W11,1,1,YES,500-999 sqft,Yes,No,14,1,483,543000
627387,W13,2,3,No,500-999 sqft,N,S,4,7,562,726000
380364,W13,1,1,No,500-999 sqft,Yes,No,3,1,419,555000
829954,W10,1,1,No,0-499 sqft,Yes,E,14,7,565,462000
618607,W10,1,1,No,500-999 sqft,Yes,E,10,20,717,674000
738891,W13,1,1,No,0-499 sqft,Yes,No,13,22,387,427000
851522,W13,1,2,No,500-999 sqft,N,S,39,4,357,477000
195801,W10,1,1,No,500-999 sqft,Yes,S,3,5,746,716000
694282,W13,1,1,YES,500-999 sqft,Yes,We,3,22,680,783000
480863,W10,2,1,No,500-999 sqft,Yes,We,10,25,702,743000
669465,W10,1,1,YES,500-999 sqft,Yes,We,3,0,461,649000
680064,W10,1,1,YES,500-999 sqft,Yes,S,27,6,692,656000
302092,W10,1,1,No,0-499 sqft,Yes,We,12,19,268,437000
169417,W13,1,1,No,0-499 sqft,Yes,S,1,1,409,430000
587875,W10,2,2,No,500-999 sqft,Yes,S,5,1,960,946000
134658,W13,1,1,YES,0-499 sqft,N,No,4,5,353,378000
247678,W13,3,2,No,500-999 sqft,Yes,No,5,14,787,808000
353145,W13,1,1,YES,500-999 sqft,N,S,1,20,479,722000
483533,W13,2,2,No,1000-1499 sqft,Yes,No,29,1,1060,963000
450748,W13,1,1,No,0-499 sqft,Yes,E,3,2,358,601000
935217,W13,1,1,No,500-999 sqft,N,S,24,23,1479,871000
365844,W13,1,1,YES,500-999 sqft,N,E,6,26,885,669000
249460,W10,0,1,No,500-999 sqft,N,E,7,2,621,571000
562377,W13,1,1,YES,0-499 sqft,Yes,E,2,19,568,420000
492361,W10,2,2,No,500-999 sqft,N,E,6,18,564,618000
228872,W11,1,1,No,500-999 sqft,N,No,1,19,679,931000
811404,W10,1,1,YES,0-499 sqft,N,S,28,15,533,576000
543361,W13,3,3,YES,1500-1999 sqft,Yes,E,37,1,1889,2033000
113934,W10,2,2,No,1500-1999 sqft,N,S,8,1,1735,1537000
197348,W10,1,2,YES,500-999 sqft,Yes,No,2,9,373,560000
738765,W13,1,1,YES,0-499 sqft,Yes,S,2,0,340,436000
936923,W10,1,1,No,0-499 sqft,N,E,0,4,540,569000
698659,W10,2,2,No,500-999 sqft,Yes,No,34,9,628,887000
676769,W10,2,2,No,1000-1499 sqft,Yes,We,17,5,798,961000
214430,W11,1,1,No,500-999 sqft,Yes,No,10,1,364,599000
480017,W13,1,1,No,0-499 sqft,N,No,7,0,333,422000
248366,W11,2,2,YES,500-999 sqft,Yes,E,2,8,879,739000
810469,W13,2,2,YES,1500-1999 sqft,Yes,No,3,28,1074,1308000
200535,W13,2,2,No,500-999 sqft,N,E,8,9,436,669000
707244,W13,3,2,No,500-999 sqft,N,E,30,9,758,939000
225159,W10,3,2,No,500-999 sqft,N,S,2,1,1367,1162000
707443,W10,0,1,No,500-999 sqft,Yes,S,40,9,778,636000
353364,W10,1,2,YES,500-999 sqft,Yes,No,84,15,712,871000
719843,W13,1,1,YES,0-499 sqft,Yes,S,17,38,254,457000
563091,W13,1,1,No,500-999 sqft,N,E,9,7,522,535000
113933,W13,1,2,YES,500-999 sqft,N,No,12,6,412,521000
366608,W10,2,2,No,1000-1499 sqft,Yes,We,19,3,994,1314000
405953,W10,1,1,No,0-499 sqft,N,S,0,9,433,551000
613157,W10,2,2,No,500-999 sqft,Yes,No,44,15,397,599000
409460,W13,2,2,No,1000-1499 sqft,Yes,S,24,8,1224,1522000
295808,W11,1,1,YES,1000-1499 sqft,Yes,S,17,10,551,823000
878208,W11,1,1,No,500-999 sqft,N,No,5,11,715,705000
368519,W10,1,1,No,0-499 sqft,N,No,38,9,620,521000
274796,W11,1,1,No,1000-1499 sqft,N,E,1,4,1210,1068000
889639,W13,1,1,No,500-999 sqft,Yes,No,17,3,514,672000
310301,W13,1,2,YES,0-499 sqft,Yes,No,36,4,444,542000
419974,W13,1,1,No,500-999 sqft,Yes,No,9,3,429,665000
632040,W13,2,2,YES,1000-1499 sqft,Yes,E,21,4,1298,1486000
634857,W10,1,1,No,0-499 sqft,N,S,24,12,371,431000
614331,W10,1,1,YES,500-999 sqft,Yes,No,12,16,459,634000
764500,W13,1,1,YES,500-999 sqft,Yes,No,9,16,402,611000
158222,W10,1,1,YES,500-999 sqft,Yes,We,22,22,373,626000
553136,W10,1,1,No,0-499 sqft,Yes,S,6,2,550,661000
941236,W13,2,2,No,0-499 sqft,Yes,S,44,6,601,546000
913182,W13,1,1,YES,0-499 sqft,N,S,7,2,371,496000
126914,W13,1,1,No,0-499 sqft,Yes,No,44,7,328,375000
320400,W10,0,1,No,500-999 sqft,Yes,S,5,11,476,554000
717261,W13,1,1,YES,0-499 sqft,Yes,No,21,18,356,406000
406863,W10,2,2,YES,500-999 sqft,N,S,11,6,591,820000
432027,W13,2,2,YES,500-999 sqft,Yes,S,1,4,622,913000
919539,W10,1,1,YES,500-999 sqft,N,S,5,2,534,547000
547275,W13,1,1,No,0-499 sqft,Yes,No,12,1,274,382000
264836,W10,2,2,YES,1000-1499 sqft,N,No,5,25,936,991000
341577,W13,1,1,YES,0-499 sqft,Yes,S,30,5,322,474000
280628,W10,2,2,No,1000-1499 sqft,N,No,0,23,823,1091000
710755,W10,3,2,No,1000-1499 sqft,Yes,S,22,0,989,1325000
797242,W10,2,2,No,500-999 sqft,N,No,45,36,599,658000
816003,W13,1,1,YES,500-999 sqft,N,S,23,6,448,723000
541345,W10,3,2,YES,1500-1999 sqft,Yes,We,8,2,1955,1956000
418593,W10,1,1,YES,0-499 sqft,Yes,S,5,17,677,503000
349203,W10,1,1,YES,1000-1499 sqft,N,S,30,0,827,868000
670530,W13,2,2,No,1500-1999 sqft,Yes,S,3,11,1351,2137000
737025,W13,0,1,No,0-499 sqft,Yes,S,2,16,368,429000
789944,W13,2,2,No,500-999 sqft,Yes,E,5,26,887,815000
474148,W13,1,1,YES,0-499 sqft,Yes,E,12,13,449,569000
180185,W13,1,1,YES,500-999 sqft,Yes,S,0,11,802,598000
958889,W10,1,1,YES,500-999 sqft,N,E,10,29,416,523000
545582,W13,1,1,YES,500-999 sqft,Yes,No,6,5,500,767000
286191,W10,1,1,YES,0-499 sqft,N,E,15,2,303,563000
681899,W13,2,2,No,500-999 sqft,Yes,S,1,8,549,827000
119354,W10,3,2,No,500-999 sqft,Yes,S,15,27,2179,1594000
409567,W13,2,2,No,500-999 sqft,N,S,2,0,585,824000
536820,W11,1,1,YES,500-999 sqft,Yes,No,17,9,782,626000
329895,W13,1,1,No,0-499 sqft,N,No,2,9,340,466000
389499,W10,1,2,No,500-999 sqft,Yes,We,6,6,475,556000
568973,W10,3,2,No,500-999 sqft,Yes,No,3,2,851,1014000
699954,W11,1,1,No,500-999 sqft,Yes,No,21,6,1139,935000
755123,W13,1,1,No,0-499 sqft,Yes,E,14,1,377,471000
724143,W10,2,2,No,1500-1999 sqft,N,S,3,3,930,1887000
175332,W13,1,1,YES,0-499 sqft,N,No,6,8,456,490000
102531,W13,1,1,No,500-999 sqft,Yes,No,6,46,382,423000
692514,W11,2,2,No,500-999 sqft,Yes,No,22,1,1171,951000
157661,W13,2,2,No,500-999 sqft,Yes,E,3,13,585,858000
796608,W13,1,1,No,500-999 sqft,Yes,We,30,4,643,798000
403508,W10,2,2,YES,1500-1999 sqft,Yes,We,5,2,1383,1688000
668781,W13,2,2,No,500-999 sqft,Yes,S,11,1,823,651000
201551,W11,1,1,No,500-999 sqft,N,S,10,11,393,509000
949276,W10,0,1,No,1000-1499 sqft,N,E,9,26,551,706000
932966,W13,2,2,No,1500-1999 sqft,Yes,We,24,11,1650,1430000
432919,W13,1,1,YES,500-999 sqft,Yes,No,11,5,507,536000
540580,W13,1,1,No,500-999 sqft,Yes,S,3,8,537,812000
463783,W13,2,2,No,1000-1499 sqft,Yes,E,3,1,1122,1369000
589522,W11,3,3,No,500-999 sqft,N,S,26,5,645,854000
434390,W13,2,2,YES,500-999 sqft,N,No,15,0,769,986000
275009,W10,1,1,No,0-499 sqft,N,S,10,2,314,462000
290284,W13,0,1,No,0-499 sqft,Yes,We,70,9,266,298000
938472,W10,1,1,No,500-999 sqft,N,E,13,2,630,527000
483429,W10,1,1,No,500-999 sqft,N,We,3,4,363,559000
881554,W10,1,1,No,500-999 sqft,N,No,17,7,464,601000
393832,W13,3,2,No,4000+ sqft,Yes,E,7,1,2285,3200000
847926,W13,3,3,No,500-999 sqft,Yes,No,6,1,546,774000
303783,W11,1,2,No,500-999 sqft,Yes,S,15,2,820,785000
175305,W13,2,2,YES,500-999 sqft,Yes,S,13,7,547,786000
366266,W10,2,3,YES,500-999 sqft,Yes,E,13,26,697,750000
683510,W10,1,1,No,500-999 sqft,Yes,We,16,12,440,597000
167212,W10,0,1,No,0-499 sqft,Yes,E,5,9,358,452000
797116,W10,2,2,No,500-999 sqft,N,We,5,8,520,643000
720958,W13,1,1,No,0-499 sqft,N,E,18,7,325,371000
823151,W13,1,1,No,0-499 sqft,N,S,3,20,359,397000
461668,W10,1,2,No,500-999 sqft,Yes,We,31,10,317,511000
648009,W10,1,1,YES,500-999 sqft,Yes,E,2,24,616,820000
657274,W11,2,2,No,500-999 sqft,Yes,S,1,16,570,737000
451843,W13,2,3,No,1000-1499 sqft,Yes,No,25,8,864,1139000
632186,W10,1,1,No,500-999 sqft,Yes,E,32,22,289,471000
285619,W10,1,1,YES,500-999 sqft,N,No,3,3,622,633000
383727,W10,2,2,No,500-999 sqft,Yes,We,5,13,577,560000
970487,W10,1,1,YES,500-999 sqft,Yes,S,18,5,592,664000
232520,W13,2,1,No,500-999 sqft,Yes,S,11,1,501,706000
516016,W13,2,2,No,500-999 sqft,Yes,No,0,24,1162,784000
756955,W10,1,1,No,500-999 sqft,N,We,5,20,433,535000
202059,W10,2,2,No,500-999 sqft,Yes,We,4,11,713,669000
248019,W11,1,1,YES,500-999 sqft,N,S,20,0,911,755000
225158,W11,1,1,YES,1000-1499 sqft,Yes,S,17,1,1055,1229000
103015,W13,3,2,No,500-999 sqft,N,We,14,1,447,563000
109176,W10,3,3,No,2500-2999 sqft,N,We,11,3,2699,2375000
725359,W13,1,1,YES,1000-1499 sqft,N,No,18,0,783,857000
868699,W13,1,1,YES,1000-1499 sqft,Yes,We,26,34,1709,1013000
310858,W10,2,2,No,1000-1499 sqft,N,No,7,22,987,1101000
477231,W10,0,1,No,0-499 sqft,N,S,26,7,569,669000
758016,W13,1,1,No,500-999 sqft,Yes,No,11,3,518,731000
314924,W11,0,1,No,500-999 sqft,Yes,No,8,29,563,614000
316476,W10,1,1,No,0-499 sqft,Yes,No,19,0,645,561000
589728,W11,1,1,No,1000-1499 sqft,Yes,S,10,18,841,877000
463237,W13,0,1,No,0-499 sqft,Yes,S,17,35,267,372000
967763,W10,1,1,YES,500-999 sqft,Yes,S,5,2,544,556000
347718,W11,1,1,YES,500-999 sqft,N,No,20,31,581,766000
446288,W10,1,1,YES,500-999 sqft,N,No,24,8,587,898000
972299,W11,2,3,No,500-999 sqft,Yes,S,69,11,973,963000
118607,W11,1,1,No,0-499 sqft,Yes,S,6,8,460,532000
891073,W11,2,1,No,2000-2499 sqft,N,We,45,4,2841,2334000
986310,W11,1,1,YES,0-499 sqft,Yes,E,39,6,468,601000
884881,W11,3,2,No,500-999 sqft,N,No,27,6,427,705000
263661,W10,1,1,YES,500-999 sqft,N,No,1,2,399,541000
565212,W10,1,1,No,500-999 sqft,N,S,8,15,568,799000
262903,W10,2,1,YES,1000-1499 sqft,Yes,No,19,20,1222,1696000
815204,W10,1,1,No,0-499 sqft,Yes,No,32,16,1109,524000
902380,W13,3,2,No,1500-1999 sqft,Yes,E,8,3,1387,2256000
945961,W10,2,3,No,0-499 sqft,N,We,1,3,383,500000
964679,W13,1,1,No,0-499 sqft,Yes,S,6,10,520,425000
351056,W10,1,1,No,0-499 sqft,N,S,4,8,544,578000
563738,W13,1,1,No,500-999 sqft,N,E,16,27,413,592000
523444,W13,1,1,No,500-999 sqft,Yes,S,13,5,628,638000
352717,W10,2,2,No,500-999 sqft,Yes,No,6,11,698,708000
675362,W13,2,2,No,500-999 sqft,N,S,3,17,657,754000
796605,W13,2,2,No,500-999 sqft,Yes,No,3,1,553,800000
433877,W13,2,2,No,500-999 sqft,Yes,No,1,5,878,1164000
987551,W13,2,3,No,1000-1499 sqft,Yes,E,3,16,892,1202000
396153,W11,0,1,No,0-499 sqft,N,S,49,11,473,528000
582790,W11,2,2,YES,1000-1499 sqft,Yes,We,18,13,1348,1409000
154320,W13,1,1,No,0-499 sqft,N,S,3,11,400,388000
715398,W13,2,2,No,1500-1999 sqft,N,S,1,1,1183,1657000
104338,W10,1,1,YES,0-499 sqft,N,E,2,11,649,589000
476334,W13,2,2,YES,1500-1999 sqft,Yes,No,0,17,1023,1386000
413482,W10,1,1,YES,500-999 sqft,N,No,7,25,659,774000
484367,W13,1,1,YES,500-999 sqft,Yes,We,2,16,513,540000
